id,report_type_metric_sub_metric_id,question_id,order_id,created_by,"created_at",updated_by,"updated_at",deleted_by,"deleted_at"
1345,358,53,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1346,358,97,5,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1347,359,54,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1348,359,55,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1349,360,56,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1350,360,57,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1351,360,58,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1352,360,59,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1353,361,60,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1354,361,61,2,13,"2011-04-13 17:33:39",13,"2011-05-16 11:47:31",NULL,NULL
1355,361,62,3,13,"2011-04-13 17:33:39",13,"2011-05-16 11:47:31",NULL,NULL
1356,362,63,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1357,362,64,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1358,362,65,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1359,363,66,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1360,363,67,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1361,364,68,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1362,364,69,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1363,364,70,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1364,365,71,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1365,365,72,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1366,365,105,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1367,365,73,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1368,365,74,5,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1369,365,106,6,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1370,366,75,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1371,366,76,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1372,366,77,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1373,367,78,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1374,367,79,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1375,367,98,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1376,368,80,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1377,368,81,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1378,368,82,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1379,368,83,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1380,369,85,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1381,369,86,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1382,369,87,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1383,369,88,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1384,370,90,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1385,370,91,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1386,370,92,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1387,370,93,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1388,350,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:57:55",NULL,"2011-04-13 17:57:55"
1389,351,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:57:36",NULL,"2011-04-13 17:57:36"
1390,352,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:57:40",NULL,"2011-04-13 17:57:40"
1391,353,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:58:01",NULL,"2011-04-13 17:58:01"
1392,354,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:58:27",NULL,"2011-04-13 17:58:27"
1393,355,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:58:35",NULL,"2011-04-13 17:58:35"
1394,356,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:58:50",NULL,"2011-04-13 17:58:50"
1395,357,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:58:55",NULL,"2011-04-13 17:58:55"
1396,358,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:59:00",NULL,"2011-04-13 17:59:00"
1397,359,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:59:43",NULL,"2011-04-13 17:59:43"
1398,360,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:59:48",NULL,"2011-04-13 17:59:48"
1399,361,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:59:52",NULL,"2011-04-13 17:59:52"
1400,362,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:59:56",NULL,"2011-04-13 17:59:56"
1401,363,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 18:00:28",NULL,"2011-04-13 18:00:28"
1402,364,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 18:00:10",NULL,"2011-04-13 18:00:10"
1403,365,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 18:00:51",NULL,"2011-04-13 18:00:51"
1404,366,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 18:00:56",NULL,"2011-04-13 18:00:56"
1405,367,NULL,0,13,"2011-04-13 17:37:21",13,"2011-04-13 18:01:00",NULL,"2011-04-13 18:01:00"
1406,368,107,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:50:58",NULL,NULL
1407,369,108,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:50:58",NULL,NULL
1408,370,109,0,13,"2011-04-13 17:37:21",13,"2011-04-13 17:50:58",NULL,NULL
1409,348,102,0,13,"2011-04-13 17:44:15",13,"2011-04-13 17:50:58",NULL,NULL
1410,348,17,0,13,"2011-04-13 17:50:58",13,"2011-04-13 17:51:50",NULL,"2011-04-13 17:51:50"
1411,349,22,0,13,"2011-04-13 17:50:58",13,"2011-04-13 17:56:31",NULL,"2011-04-13 17:56:31"
1412,368,84,0,13,"2011-04-13 17:50:58",13,"2011-04-13 18:01:41",NULL,"2011-04-13 18:01:41"
1413,369,89,0,13,"2011-04-13 17:50:58",13,"2011-04-13 18:01:22",NULL,"2011-04-13 18:01:22"
1414,370,94,0,13,"2011-04-13 17:50:58",13,"2011-04-13 17:57:17",NULL,"2011-04-13 17:57:17"
1415,348,17,0,13,"2011-04-13 17:52:25",13,"2011-04-13 17:54:30",NULL,"2011-04-13 17:54:30"
1416,348,17,0,13,"2011-04-13 17:53:47",13,"2011-04-13 17:54:13",NULL,"2011-04-13 17:54:13"
1417,349,22,0,13,"2011-04-13 17:53:47",13,"2011-04-13 17:56:26",NULL,"2011-04-13 17:56:26"
1418,368,84,0,13,"2011-04-13 17:53:47",13,"2011-04-13 18:01:07",NULL,"2011-04-13 18:01:07"
1419,369,89,0,13,"2011-04-13 17:53:47",13,"2011-04-13 18:01:26",NULL,"2011-04-13 18:01:26"
1420,370,94,0,13,"2011-04-13 17:53:47",13,"2011-04-13 17:57:22",NULL,"2011-04-13 17:57:22"
1421,348,17,109,13,"2011-04-13 17:56:11",13,"2011-04-13 18:04:45",NULL,NULL
1422,349,22,109,13,"2011-04-13 17:56:11",13,"2011-04-13 18:05:45",NULL,NULL
1423,368,84,109,13,"2011-04-13 17:56:11",13,"2011-04-13 18:03:13",NULL,NULL
1424,369,89,109,13,"2011-04-13 17:56:11",13,"2011-04-13 18:02:47",NULL,NULL
1425,370,94,109,13,"2011-04-13 17:56:11",13,"2011-04-13 18:02:20",NULL,NULL
1426,349,110,0,13,"2011-04-13 18:03:52",13,"2011-04-13 18:04:13",NULL,"2011-04-13 18:04:13"
1427,348,117,110,13,"2011-04-13 18:04:45",13,"2011-04-13 18:05:08",NULL,"2011-04-13 18:05:08"
1428,349,110,111,13,"2011-04-13 18:05:45",13,"2011-04-13 18:06:14",NULL,NULL
1429,371,1,0,13,"2011-05-09 12:21:26",13,"2011-05-09 12:21:26",NULL,NULL
1430,371,2,0,13,"2011-05-09 12:32:38",13,"2011-05-09 12:32:38",NULL,NULL
1431,371,3,0,13,"2011-05-09 12:32:51",13,"2011-05-09 12:32:51",NULL,NULL
1432,371,4,0,13,"2011-05-09 12:34:18",13,"2011-05-09 12:34:18",NULL,NULL
1433,371,5,0,13,"2011-05-09 12:34:33",13,"2011-05-09 12:34:33",NULL,NULL
1434,372,6,0,13,"2011-05-09 12:36:39",13,"2011-05-09 12:36:39",NULL,NULL
1435,372,7,0,13,"2011-05-09 12:37:05",13,"2011-05-09 12:37:05",NULL,NULL
1436,372,8,0,13,"2011-05-09 12:37:31",13,"2011-05-09 12:37:31",NULL,NULL
1437,372,9,0,13,"2011-05-09 12:38:21",13,"2011-05-09 12:38:21",NULL,NULL
1438,372,101,0,13,"2011-05-09 12:38:48",13,"2011-05-09 12:38:48",NULL,NULL
1439,373,10,0,13,"2011-05-09 12:40:14",13,"2011-05-09 12:40:14",NULL,NULL
1440,373,11,0,13,"2011-05-09 12:41:04",13,"2011-05-09 12:41:04",NULL,NULL
1441,373,12,0,13,"2011-05-09 12:41:57",13,"2011-05-09 12:41:57",NULL,NULL
1442,374,102,0,13,"2011-05-09 12:44:07",13,"2011-05-09 12:44:07",NULL,NULL
1443,374,13,0,13,"2011-05-09 12:47:21",13,"2011-05-09 12:47:21",NULL,NULL
1444,374,14,0,13,"2011-05-09 12:47:57",13,"2011-05-09 12:47:57",NULL,NULL
1445,374,15,0,13,"2011-05-09 12:48:37",13,"2011-05-09 12:48:37",NULL,NULL
1446,374,16,0,13,"2011-05-09 12:49:03",13,"2011-05-09 12:49:03",NULL,NULL
1447,374,17,0,13,"2011-05-09 12:49:30",13,"2011-05-09 12:49:30",NULL,NULL
1448,375,103,0,13,"2011-05-09 12:51:18",13,"2011-05-09 12:51:18",NULL,NULL
1449,375,18,0,13,"2011-05-09 12:51:50",13,"2011-05-09 12:51:50",NULL,NULL
1450,375,19,0,13,"2011-05-09 12:52:36",13,"2011-05-09 12:52:36",NULL,NULL
1451,375,20,0,13,"2011-05-09 12:52:54",13,"2011-05-09 12:52:54",NULL,NULL
1452,375,21,0,13,"2011-05-09 12:53:22",13,"2011-05-09 12:53:22",NULL,NULL
1453,375,22,0,13,"2011-05-09 12:53:46",13,"2011-05-09 12:53:46",NULL,NULL
1454,375,110,0,13,"2011-05-09 12:54:25",13,"2011-05-09 12:54:25",NULL,NULL
1455,376,104,0,13,"2011-05-09 12:56:14",13,"2011-05-09 12:56:14",NULL,NULL
1456,376,23,0,13,"2011-05-09 12:57:11",13,"2011-05-09 12:57:11",NULL,NULL
1457,376,24,0,13,"2011-05-09 12:57:50",13,"2011-05-09 12:57:50",NULL,NULL
1458,376,95,0,13,"2011-05-09 12:58:20",13,"2011-05-09 12:58:20",NULL,NULL
1459,377,25,0,13,"2011-05-09 12:59:41",13,"2011-05-09 12:59:41",NULL,NULL
1460,377,26,0,13,"2011-05-09 13:00:50",13,"2011-05-09 13:00:50",NULL,NULL
1461,378,27,0,13,"2011-05-09 13:03:32",13,"2011-05-09 13:03:32",NULL,NULL
1462,378,28,0,13,"2011-05-09 13:04:13",13,"2011-05-09 13:04:13",NULL,NULL
1463,378,29,0,13,"2011-05-09 13:04:47",13,"2011-05-09 13:04:47",NULL,NULL
1464,378,30,0,13,"2011-05-09 13:06:06",13,"2011-05-09 13:06:06",NULL,NULL
1465,379,31,0,13,"2011-05-09 14:48:24",13,"2011-05-09 14:48:24",NULL,NULL
1466,379,32,0,13,"2011-05-09 14:48:45",13,"2011-05-09 14:48:45",NULL,NULL
1467,379,34,0,13,"2011-05-09 14:49:51",13,"2011-05-09 14:51:36",NULL,"2011-05-09 14:51:36"
1468,379,33,0,13,"2011-05-09 14:51:58",13,"2011-05-09 14:51:58",NULL,NULL
1469,379,34,0,13,"2011-05-09 14:52:26",13,"2011-05-09 14:52:26",NULL,NULL
1470,380,35,0,13,"2011-05-09 14:57:05",13,"2011-05-09 14:57:05",NULL,NULL
1471,380,36,0,13,"2011-05-09 14:57:30",13,"2011-05-09 14:57:30",NULL,NULL
1472,380,37,0,13,"2011-05-09 14:59:21",13,"2011-05-09 14:59:21",NULL,NULL
1473,381,38,0,13,"2011-05-09 15:02:49",13,"2011-05-09 15:02:49",NULL,NULL
1474,381,39,0,13,"2011-05-09 15:04:03",13,"2011-05-09 15:04:03",NULL,NULL
1475,381,40,0,13,"2011-05-09 15:04:37",13,"2011-05-09 15:04:37",NULL,NULL
1476,381,41,0,13,"2011-05-09 15:05:16",13,"2011-05-09 15:05:16",NULL,NULL
1477,382,42,0,13,"2011-05-09 15:07:12",13,"2011-05-09 15:07:12",NULL,NULL
1478,382,43,0,13,"2011-05-09 15:18:42",13,"2011-05-09 15:18:42",NULL,NULL
1479,382,44,0,13,"2011-05-09 15:19:19",13,"2011-05-09 15:19:19",NULL,NULL
1480,382,45,0,13,"2011-05-09 15:20:02",13,"2011-05-09 15:20:02",NULL,NULL
1481,383,46,0,13,"2011-05-09 15:40:35",13,"2011-05-09 15:40:35",NULL,NULL
1482,383,48,0,13,"2011-05-09 15:41:08",13,"2011-05-09 15:41:08",NULL,NULL
1483,383,47,0,13,"2011-05-09 15:41:42",13,"2011-05-09 15:41:42",NULL,NULL
1484,383,49,0,13,"2011-05-09 15:42:08",13,"2011-05-09 15:42:08",NULL,NULL
1485,383,96,0,13,"2011-05-09 15:42:39",13,"2011-05-09 15:42:39",NULL,NULL
1486,384,50,0,13,"2011-05-09 15:47:02",13,"2011-05-09 15:47:02",NULL,NULL
1487,384,51,0,13,"2011-05-09 15:47:35",13,"2011-05-09 15:47:35",NULL,NULL
1488,384,52,0,13,"2011-05-09 15:48:05",13,"2011-05-09 15:48:05",NULL,NULL
1489,384,53,0,13,"2011-05-09 15:48:36",13,"2011-05-09 15:48:36",NULL,NULL
1490,384,97,0,13,"2011-05-09 15:49:19",13,"2011-05-09 15:49:19",NULL,NULL
1491,385,54,0,13,"2011-05-09 15:51:19",13,"2011-05-09 15:51:19",NULL,NULL
1492,385,55,0,13,"2011-05-09 15:51:52",13,"2011-05-09 15:51:52",NULL,NULL
1493,386,56,0,13,"2011-05-09 15:53:34",13,"2011-05-09 15:53:34",NULL,NULL
1494,386,57,0,13,"2011-05-09 15:54:05",13,"2011-05-09 15:54:05",NULL,NULL
1495,386,58,0,13,"2011-05-09 15:54:51",13,"2011-05-09 15:54:51",NULL,NULL
1496,386,59,0,13,"2011-05-09 15:55:35",13,"2011-05-09 15:55:35",NULL,NULL
1497,387,60,0,13,"2011-05-09 15:57:23",13,"2011-05-09 15:57:23",NULL,NULL
1498,387,61,0,13,"2011-05-09 15:58:29",13,"2011-05-09 15:58:29",NULL,NULL
1499,387,62,0,13,"2011-05-09 15:58:59",13,"2011-05-09 15:58:59",NULL,NULL
1500,388,63,0,13,"2011-05-09 16:00:13",13,"2011-05-09 16:00:13",NULL,NULL
1501,388,64,0,13,"2011-05-09 16:00:54",13,"2011-05-09 16:00:54",NULL,NULL
1502,388,65,0,13,"2011-05-09 16:01:20",13,"2011-05-09 16:01:20",NULL,NULL
1503,389,66,0,13,"2011-05-09 16:03:22",13,"2011-05-09 16:03:22",NULL,NULL
1504,389,67,0,13,"2011-05-09 16:03:48",13,"2011-05-09 16:03:48",NULL,NULL
1505,390,68,0,13,"2011-05-09 16:05:06",13,"2011-05-09 16:05:06",NULL,NULL
1506,390,69,0,13,"2011-05-09 16:05:32",13,"2011-05-09 16:05:32",NULL,NULL
1507,390,70,0,13,"2011-05-09 16:06:06",13,"2011-05-09 16:06:06",NULL,NULL
1508,391,71,0,13,"2011-05-09 16:10:20",13,"2011-05-09 16:10:20",NULL,NULL
1509,391,72,0,13,"2011-05-09 16:10:49",13,"2011-05-09 16:10:49",NULL,NULL
1510,391,105,0,13,"2011-05-09 16:14:36",13,"2011-05-09 16:14:36",NULL,NULL
1511,391,73,0,13,"2011-05-09 16:15:10",13,"2011-05-09 16:15:10",NULL,NULL
1512,391,74,0,13,"2011-05-09 16:15:52",13,"2011-05-09 16:15:52",NULL,NULL
1513,391,106,0,13,"2011-05-09 16:16:24",13,"2011-05-09 16:16:24",NULL,NULL
1514,392,75,0,13,"2011-05-09 16:18:45",13,"2011-05-09 16:18:45",NULL,NULL
1515,392,76,0,13,"2011-05-09 16:19:13",13,"2011-05-09 16:19:13",NULL,NULL
1516,392,77,0,13,"2011-05-09 16:19:43",13,"2011-05-09 16:19:43",NULL,NULL
1517,393,78,0,13,"2011-05-09 16:21:36",13,"2011-05-09 16:21:36",NULL,NULL
1518,393,79,0,13,"2011-05-09 16:22:04",13,"2011-05-09 16:22:04",NULL,NULL
1519,393,98,0,13,"2011-05-09 16:22:54",13,"2011-05-09 16:22:54",NULL,NULL
1520,394,107,0,13,"2011-05-09 16:28:51",13,"2011-05-09 16:28:51",NULL,NULL
1521,394,80,0,13,"2011-05-09 16:29:29",13,"2011-05-09 16:29:29",NULL,NULL
1522,394,81,0,13,"2011-05-09 16:30:07",13,"2011-05-09 16:30:07",NULL,NULL
1523,394,82,0,13,"2011-05-09 16:30:43",13,"2011-05-09 16:30:43",NULL,NULL
1524,394,83,0,13,"2011-05-09 16:31:19",13,"2011-05-09 16:31:19",NULL,NULL
1525,394,84,0,13,"2011-05-09 16:31:48",13,"2011-05-09 16:31:48",NULL,NULL
1526,395,108,0,13,"2011-05-09 16:32:57",13,"2011-05-09 16:32:57",NULL,NULL
1527,395,85,0,13,"2011-05-09 16:33:25",13,"2011-05-09 16:33:25",NULL,NULL
1528,395,86,0,13,"2011-05-09 16:34:00",13,"2011-05-09 16:34:00",NULL,NULL
1529,395,87,0,13,"2011-05-09 16:35:07",13,"2011-05-09 16:35:07",NULL,NULL
1530,395,88,0,13,"2011-05-09 16:35:56",13,"2011-05-09 16:35:56",NULL,NULL
1531,395,89,0,13,"2011-05-09 16:36:30",13,"2011-05-09 16:36:30",NULL,NULL
1532,396,109,0,13,"2011-05-09 16:37:30",13,"2011-05-09 16:37:30",NULL,NULL
1533,396,90,0,13,"2011-05-09 16:37:59",13,"2011-05-09 16:37:59",NULL,NULL
1534,396,91,0,13,"2011-05-10 15:44:02",13,"2011-05-10 15:44:02",NULL,NULL
1535,396,92,0,13,"2011-05-10 15:44:28",13,"2011-05-10 15:44:28",NULL,NULL
1536,396,93,0,13,"2011-05-10 15:45:05",13,"2011-05-10 15:45:05",NULL,NULL
1537,396,94,0,13,"2011-05-10 15:45:38",13,"2011-05-10 15:45:38",NULL,NULL
1538,397,1,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1539,397,2,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1540,397,3,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1541,397,4,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1542,397,5,5,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1543,398,6,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1544,398,7,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1545,398,8,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1546,398,9,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1547,398,101,5,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1548,399,10,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1549,399,11,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1550,399,12,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1551,400,102,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1552,400,13,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1553,400,14,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1554,400,15,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1555,401,103,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1556,401,18,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1557,401,19,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1558,401,20,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1559,401,110,5,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1560,402,104,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1561,402,23,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1562,402,24,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1563,402,95,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1564,403,25,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1565,403,26,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1566,404,27,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1567,404,28,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1568,404,29,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1569,404,30,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1570,405,31,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1571,405,32,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1572,405,34,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1573,405,33,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1574,406,35,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1575,406,36,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1576,406,37,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1577,407,38,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1578,407,39,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1579,407,40,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1580,407,41,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1581,408,42,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1582,408,43,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1583,408,44,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1584,408,45,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1585,409,46,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1586,409,48,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1587,409,47,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1588,409,49,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1589,409,96,5,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1590,410,50,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1591,410,51,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1592,410,52,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1593,410,53,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1594,410,97,5,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1595,411,54,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1596,411,55,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1597,412,56,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1598,412,57,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1599,412,58,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1600,412,59,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1601,413,60,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1602,413,62,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1603,413,61,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1604,414,63,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1605,414,64,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1606,414,65,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1607,415,66,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1608,415,67,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1609,416,68,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1610,416,69,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1611,416,70,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1612,417,71,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1613,417,72,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1614,417,105,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1615,417,73,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1616,417,74,5,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1617,417,106,6,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1618,418,75,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1619,418,76,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1620,418,77,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
